X1,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X2_13,X2_14,X2_15,X2_16,X2_17,X2_18,X2_19,X2_20,X2_21,X2_22,X2_23,X2_24,X2_25,Y
0.008399467,-0.800305,-0.9618296,0.5835425,1.3178724,0.1907677,0.08314603,0.56981194,0.19887426,0.1409684,0.4077117,0.4928613,0.038161986,0.49787748,0.06063596,0.06826362,0.94147044,0.20795639,0.8986546,0.14198835,0.020367337,0.06728926,0.16360685,0.2940276,0.094365664,0.051500347,-2.4346156
0.042621404,0.46297953,0.70649743,-0.21860091,-1.0368854,-0.6466908,0.09498058,0.24754237,0.16063222,0.74982405,0.07061803,0.49516985,0.49142495,0.25488335,0.8916492,0.121980146,0.94762856,0.60274506,0.95191056,0.15588722,0.41036102,0.102480315,0.071579725,0.12675868,0.08183114,0.12627622,-1.4087191
0.03963511,0.34304407,0.022607386,0.30716473,-0.3662391,0.014961259,-0.25148448,0.7691459,0.03345093,0.7742433,0.2254442,0.23316835,0.016252726,0.5225454,0.7716725,0.03923286,0.9623326,0.7933741,0.9839631,0.018034145,0.04024253,0.3330048,0.0044933665,0.064847946,0.10796528,0.054719295,-3.302421
0.07141079,0.18182461,0.45813805,-0.37312728,-0.41503534,-0.043451697,-0.055816527,0.36157107,0.27728736,0.6322822,0.19415584,0.6355666,0.2538534,0.3860299,0.7109288,0.1840382,0.90741295,0.63115025,0.91332024,0.19472985,0.3417191,0.35716975,0.14586109,0.22923379,0.11658858,0.20751032,-1.3910447
0.03115308,-0.1812207,0.5425878,-0.2952786,-0.4502049,0.21230903,-0.07297683,0.33494967,0.31304237,0.58176297,0.1501679,0.7291778,0.2639788,0.3691573,0.75675815,0.11811682,0.95447576,0.675136,0.9440252,0.154315,0.23840272,0.5397379,0.06636669,0.13101342,0.093045495,0.16947198,-1.6899327
0.06748744,0.7951361,0.99120927,-0.22496493,-1.1379192,-0.5167779,0.21165022,0.28753492,0.1370331,0.8122359,0.071722366,0.4438621,0.41677073,0.20941941,0.91050124,0.14580034,0.9259278,0.61187375,0.94943386,0.12813322,0.46986443,0.1107143,0.05860551,0.13915247,0.081092186,0.12850298,-1.3414073
0.07296584,-2.0313554,-1.4843143,1.919326,-0.7614775,0.6260426,1.1395206,0.43622252,0.00957804,0.8435938,0.26407078,0.06393237,0.052041233,0.34194988,0.96615815,0.15249927,0.9884963,0.59004354,0.97845846,0.02509499,0.0618186,0.6371498,0.0062698764,0.07306086,0.1551249,0.012237471,-1.7498761
0.033022456,0.71921915,0.17990191,0.007452824,-0.07470541,0.05108743,-0.31816348,0.78626037,0.046433493,0.7219363,0.21975589,0.3394171,0.013983159,0.50131947,0.63047355,0.034278106,0.9496319,0.7608414,0.98240745,0.02229037,0.045178205,0.23985632,0.0074475375,0.09061687,0.08923945,0.063874304,-3.1888921
0.011005248,0.2515258,-0.2037918,-0.061057217,1.1779197,0.39026722,0.120439485,0.63425624,0.12268346,0.26161754,0.34362826,0.46162963,0.022583384,0.42845556,0.08428609,0.048599537,0.9317713,0.23863146,0.94394636,0.07614107,0.029759733,0.08658844,0.1039441,0.3112802,0.04693174,0.058843434,-2.5981357
0.014999567,-0.41922227,0.8385471,-0.1658851,-0.56299055,0.411023,-0.02193752,0.29662856,0.30331036,0.5986503,0.10008568,0.80457103,0.30794403,0.36456466,0.8056479,0.07798923,0.9743425,0.67035985,0.9615895,0.113543324,0.17520052,0.6258255,0.035057135,0.06863143,0.07050415,0.14196485,-1.9102863
0.08312348,-0.41945723,-0.40048987,0.86771613,-0.6700545,0.31686786,0.4202752,0.63171977,0.017250625,0.8421639,0.17551461,0.17522289,0.039270263,0.33577123,0.9140189,0.079317294,0.9800254,0.64122707,0.9811567,0.022180371,0.07282782,0.46806538,0.004234353,0.065655015,0.09839368,0.02846218,-2.344353
0.070183426,1.4346703,1.4670961,-0.5836132,-1.1954138,-0.871992,-0.41013977,0.39848453,0.15265095,0.8443649,0.123599336,0.45347062,0.16910374,0.3330863,0.918144,0.10797337,0.82842374,0.7982618,0.9668104,0.08637023,0.512165,0.071988635,0.059790436,0.1166025,0.093549885,0.29799345,-2.2826207
0.08654029,1.138019,1.200993,-0.34653106,-1.2098955,-0.60627526,-0.07630582,0.37793803,0.12727216,0.8472536,0.10000129,0.4207376,0.24286225,0.26248223,0.92325824,0.13104463,0.8840557,0.720979,0.95969415,0.09337077,0.47197473,0.109443866,0.04710929,0.12333768,0.08882473,0.18662031,-1.8318957
0.051591694,0.86879563,0.26353878,-0.024845991,-0.4132021,-0.12040457,-0.54050994,0.79498166,0.03894001,0.8019821,0.25509432,0.30180648,0.011917891,0.5098923,0.8171368,0.03594286,0.94049996,0.8235694,0.987334,0.018272998,0.063809246,0.25311065,0.00502622,0.06422741,0.09098342,0.09686284,-3.5669308
0.027308745,0.9718407,0.26122555,-0.58210087,0.23769069,-0.059021562,-0.914315,0.7041115,0.08730668,0.30853963,0.70283633,0.3373681,0.0041595334,0.49471936,0.44337523,0.037739147,0.8240869,0.27088863,0.9819964,0.04160867,0.036750235,0.10565436,0.09056995,0.15751494,0.021747705,0.4308982,-4.427359
0.111058235,-1.731505,-1.4361804,1.6329925,-0.6637505,0.61099523,1.2317435,0.42423508,0.021007754,0.7870355,0.20103154,0.119728,0.13757692,0.27215126,0.93517345,0.22730933,0.98461086,0.4451191,0.9552535,0.06276211,0.092494875,0.57480794,0.014792815,0.13050683,0.14044167,0.012595216,-0.7972365
0.034857247,-0.8113637,-0.6511398,1.0121945,-0.19335395,0.17009611,0.08387542,0.6741611,0.039036978,0.70776933,0.2843573,0.18789683,0.029253794,0.5822069,0.73161924,0.065050416,0.96985316,0.7617556,0.9668988,0.025838466,0.031375777,0.45169696,0.008073428,0.07947682,0.20381638,0.034640998,-2.8012636
0.011840265,0.40117484,-0.10306303,-0.18625778,1.0121379,0.38055253,0.01232119,0.618809,0.10741088,0.24369575,0.42790413,0.4199568,0.015875706,0.4035884,0.115362234,0.04585679,0.92002535,0.18389618,0.95707047,0.06872106,0.028850619,0.08193768,0.1228777,0.2956442,0.030858325,0.09122512,-2.970529
0.048791565,-1.814283,-1.2709645,1.7466627,-0.87014073,0.48016658,0.7653978,0.49949983,0.008746951,0.87194127,0.3201787,0.04670608,0.026932007,0.48731062,0.9666939,0.08846695,0.98768836,0.76386076,0.98656356,0.013756009,0.034595497,0.6562795,0.0038268152,0.045867555,0.17157497,0.015776008,-2.825603
0.05952392,1.2367496,1.3085397,-0.49528673,-1.1218685,-0.79349136,-0.1543664,0.33873022,0.1489184,0.8210432,0.08988742,0.46506768,0.2760417,0.26937926,0.90536433,0.11435002,0.88248116,0.7094096,0.96078557,0.1062779,0.49827054,0.0701748,0.061472196,0.12756792,0.08207507,0.21868445,-1.8753891
0.025108801,-1.1873007,-1.0262249,1.1728252,0.44033027,0.16049102,0.27545455,0.6395129,0.09139244,0.48243958,0.2313967,0.3425374,0.0679033,0.54346997,0.36281362,0.09082341,0.9697684,0.6081543,0.9136287,0.06954734,0.031192958,0.28726965,0.021718288,0.14507611,0.26262817,0.023426926,-1.8950905
0.068835594,-0.2520474,-0.27502188,0.7808188,-0.71916693,0.22327845,0.24985558,0.6660831,0.016611349,0.8517786,0.1893492,0.15555522,0.029455742,0.3858706,0.915554,0.0620963,0.9790541,0.71224296,0.9848818,0.016976992,0.05832169,0.45537764,0.0032042935,0.05408003,0.10019528,0.032454252,-2.8056786
0.005515773,-0.014821595,-0.29870504,-0.17880139,0.53286344,0.4938447,-0.36849707,0.4112579,0.076071225,0.07336782,0.8791237,0.2190031,0.0024460673,0.43431893,0.2119123,0.035089806,0.8657963,0.03668349,0.98670876,0.056493983,0.010741023,0.04546129,0.53944606,0.26137716,0.004880118,0.33732522,-4.9898524
0.032934804,-0.0670728,0.43935493,-0.28745434,-0.6029501,-0.17594236,-0.10079246,0.30935174,0.28551653,0.5857173,0.13244209,0.63676494,0.3466975,0.3563149,0.7946603,0.12600885,0.95490885,0.67321295,0.94327164,0.17253523,0.27822357,0.38323143,0.06640777,0.1379436,0.09805184,0.16331379,-1.600709
0.026012836,-1.2510879,-1.0434016,1.2313414,0.3159978,0.17730656,0.29376772,0.6316572,0.07512369,0.5267703,0.24509189,0.29499084,0.06010868,0.5511505,0.44434547,0.088038065,0.9717334,0.63629156,0.9268352,0.058354344,0.029881705,0.31883818,0.018451847,0.12841347,0.2607123,0.023170715,-2.0448306
0.028212039,0.9244015,0.20138949,-0.33948398,0.58195466,-0.016243972,-0.53355813,0.7889581,0.10152636,0.5336478,0.31300667,0.48215893,0.013389736,0.5221831,0.30546287,0.038230505,0.90290123,0.62811154,0.9664443,0.041973338,0.051991716,0.14926839,0.023612933,0.16255388,0.08415228,0.12355302,-3.1112783
0.008649933,-0.6093685,-0.8109843,0.46462673,1.2969197,0.2514893,0.09324907,0.57746243,0.18128225,0.15796825,0.4011128,0.4840727,0.03406705,0.4905845,0.063333355,0.06417566,0.93952215,0.21179254,0.9099079,0.12501127,0.021817187,0.07236307,0.15576828,0.3010436,0.08079567,0.05200857,-2.478338
0.03661852,-0.1643196,-0.31547722,0.55327314,0.04335727,0.023201035,-0.1428991,0.7421215,0.06512752,0.6393191,0.23189446,0.30810475,0.03231839,0.5451671,0.5606255,0.059764545,0.9576002,0.7244821,0.95766246,0.036421612,0.03909699,0.33566985,0.009445783,0.10155658,0.17606635,0.049507055,-2.6083043
0.107477725,0.99771637,0.7084367,-0.11359831,-0.78101236,-0.28587002,-0.35316887,0.6442554,0.065139405,0.8492433,0.19830348,0.37689665,0.042143155,0.39824247,0.8868236,0.08368002,0.8905695,0.78388953,0.97467333,0.040105354,0.23071177,0.1980188,0.016242178,0.09487315,0.10161323,0.156972,-2.648641
0.08789582,0.8024581,0.90163666,-0.101159014,-1.1515949,-0.34119502,0.19770727,0.37269503,0.09539834,0.84186566,0.08667778,0.3935806,0.26596662,0.22590163,0.9212897,0.1354446,0.92765313,0.6438912,0.95824665,0.08808263,0.3881272,0.15935788,0.034371365,0.12177932,0.082826965,0.11431848,-1.5783571
0.0362958,-0.50003874,-0.48196334,0.79778576,-0.12339746,0.09998923,-0.026302263,0.707707,0.04667177,0.68994546,0.26170602,0.22800463,0.02926214,0.56678855,0.6792504,0.06144446,0.9651591,0.75242954,0.9652493,0.02855862,0.03462968,0.40383676,0.008126834,0.085370585,0.18731348,0.041231837,-2.7678683
0.0056951665,-1.835867,-1.6427464,1.4032245,1.5519749,-0.31049094,0.0727433,0.5489736,0.39563903,0.078332126,0.2925282,0.5763157,0.123170085,0.5245741,0.038519852,0.10980924,0.9558747,0.2768399,0.74609333,0.297963,0.01944008,0.037382614,0.12874916,0.2491353,0.32686052,0.03312395,-1.7877183
0.042671204,-0.0701781,0.4457766,-0.3330838,-0.41877818,0.1149324,-0.09102614,0.34844244,0.3116453,0.5817793,0.17229398,0.6925938,0.25480273,0.37626216,0.734976,0.14201376,0.94129413,0.67099524,0.93290293,0.17445023,0.2725107,0.49143058,0.08809742,0.16832075,0.104995176,0.1840571,-1.5822983
0.08191579,0.4735291,0.6167905,0.13783994,-1.039652,-0.12636961,0.4372244,0.36673033,0.0739957,0.8288733,0.075801775,0.37484318,0.28126553,0.19746223,0.9130849,0.13668187,0.95394456,0.5642048,0.9569707,0.08426665,0.31794176,0.20072998,0.025951488,0.12047248,0.07892741,0.07074573,-1.3675648
0.0546501,0.37006545,0.69965047,-0.07509274,-1.2321174,-0.4592714,0.248631,0.24669465,0.1307329,0.79668766,0.070178136,0.43112782,0.46880642,0.23316264,0.9251832,0.13727252,0.9508003,0.620957,0.95495516,0.13440762,0.4044171,0.14900956,0.058544505,0.11951033,0.082623035,0.103221536,-1.34605
0.0028617843,-2.0780451,-1.8002832,1.4784437,1.3183275,-0.37974447,-0.15275691,0.49453643,0.3688334,0.036274243,0.41524473,0.46762455,0.07632108,0.5239045,0.04210253,0.07469409,0.96407783,0.14577624,0.823614,0.27858582,0.0071380693,0.027726164,0.15703629,0.17666532,0.19359834,0.04973339,-2.7796738
0.0018558928,-1.2529175,2.0242617,0.63441545,-0.5668644,1.8148344,0.48830488,0.22344534,0.15592104,0.7914581,0.018370455,0.95057744,0.36765423,0.46569243,0.8599269,0.035640493,0.995678,0.4335258,0.98738146,0.03773159,0.058803473,0.80490947,0.0076976093,0.0075526326,0.02069557,0.04862259,-2.6081233
0.059259903,1.2261249,1.3078079,-0.49841064,-1.1189076,-0.7725629,-0.16378091,0.33956397,0.14997575,0.82122356,0.091501325,0.4686547,0.26586998,0.27664438,0.904405,0.114167854,0.8815079,0.71590984,0.96103835,0.105934896,0.49354124,0.07407904,0.06190137,0.12718715,0.08269863,0.22262205,-1.8987762
0.06460048,-0.20936175,0.18781191,0.20104185,-1.2305304,-0.20246889,0.35007125,0.2604681,0.13457705,0.760142,0.11337864,0.32240844,0.42702153,0.3398226,0.9337866,0.21374995,0.95364636,0.6471602,0.94398665,0.15834986,0.3073739,0.37876564,0.056989394,0.14014459,0.106495984,0.10741384,-1.1501467
0.010768332,0.15498583,-0.26807162,-0.00023316126,1.1950923,0.38033608,0.119365916,0.6279724,0.12865281,0.24926169,0.34809622,0.465233,0.023987995,0.43687326,0.081081316,0.05048992,0.93276453,0.23690341,0.94025826,0.08052142,0.029053457,0.08624632,0.10848869,0.31150657,0.05021983,0.057336137,-2.5718472
0.118175,1.9209437,1.6536855,-0.9292307,-1.2870109,-0.9456838,-1.2429385,0.5781951,0.12682784,0.8287579,0.47687304,0.35258287,0.017223604,0.48143986,0.94599575,0.0776828,0.56235254,0.8331031,0.9837525,0.04276254,0.43332925,0.079189494,0.083147936,0.095514506,0.06543477,0.6918041,-3.9251168
0.11412238,1.9696267,1.7186505,-1.0748271,-1.4165022,-0.8993839,-1.511771,0.5643171,0.13799536,0.75961626,0.7030232,0.29549885,0.0070030456,0.50832176,0.95662344,0.07484192,0.41708073,0.7804786,0.98728997,0.040161084,0.37415352,0.08421852,0.15534958,0.09733879,0.0439836,0.85296535,-4.6440635
0.03326599,-1.6276114,-1.11919,1.5982527,-0.5950144,0.29933554,0.3963878,0.5797555,0.016801897,0.80606407,0.35649163,0.07712098,0.023155633,0.6070595,0.9069862,0.06775162,0.98227054,0.8123054,0.9803166,0.015154807,0.022442307,0.58428544,0.005268286,0.049725153,0.2357152,0.02211657,-3.1700835
0.032878187,-0.006111525,0.40446162,-0.20072393,-0.7368574,-0.36239338,-0.091331996,0.2895055,0.24194506,0.61168605,0.11090754,0.5844984,0.40988988,0.34353083,0.8323325,0.1290015,0.9579477,0.6491272,0.9454415,0.17470331,0.3045598,0.27363083,0.0670177,0.13194998,0.09769861,0.14761831,-1.5667243
0.10293528,-1.1242487,-0.67698544,1.0991304,-1.1501765,0.3652905,0.98299426,0.29563844,0.056433387,0.8132905,0.15679729,0.16018905,0.2557117,0.2816888,0.9613038,0.29655147,0.966942,0.5962495,0.9462824,0.114993975,0.21429306,0.54809815,0.03205519,0.143764,0.14113465,0.03696282,-0.7637199
0.08108006,0.26136926,0.12691171,0.4848341,-0.81861997,0.09808962,0.1205256,0.6444096,0.025577743,0.8519848,0.14751406,0.25871775,0.041169535,0.3253661,0.91353893,0.06655619,0.96786046,0.6993662,0.98217815,0.023941262,0.104262576,0.33101264,0.0051390748,0.063837506,0.08811992,0.04904574,-2.5629544
0.04905393,0.9782952,1.1049794,-0.39516702,-1.0502988,-0.7149943,0.096232206,0.27899635,0.14557856,0.7895477,0.0670013,0.4782147,0.42230332,0.21944949,0.8911189,0.11920401,0.9240616,0.6004903,0.9541526,0.13059548,0.47504926,0.070721455,0.066551976,0.1390665,0.07229719,0.15358905,-1.470341
0.019369612,0.1699219,-0.30163363,0.092553586,1.181535,0.11568107,-0.073038794,0.72025716,0.16725805,0.35346422,0.2433862,0.55378544,0.042425837,0.49288234,0.09764103,0.0618547,0.9313542,0.4485216,0.9068827,0.091514185,0.045098297,0.12108753,0.046928573,0.2637629,0.1262723,0.05401604,-2.1096904
0.001231102,-1.2909422,2.41881,0.58097976,-0.7347965,1.8428118,0.45114598,0.2044137,0.15136127,0.80010664,0.016209068,0.96507096,0.38421074,0.45335418,0.87722355,0.022043725,0.996811,0.45875826,0.99113727,0.023934538,0.048352305,0.8354002,0.0059407223,0.004835358,0.016179478,0.04724701,-2.8741405
0.060579374,-2.0900786,-1.513873,1.9828774,-0.8204061,0.58079505,1.0695108,0.44420534,0.008295073,0.8555285,0.2955289,0.049627073,0.040097408,0.38462108,0.97209364,0.13225995,0.9889021,0.6550634,0.98263806,0.01947174,0.050170787,0.64484996,0.0049323253,0.060349878,0.16630897,0.012600465,-2.1228049
0.11429977,1.9852185,1.5455003,-1.0667671,-1.2973824,-0.83852327,-1.5347466,0.62815756,0.11310643,0.7531889,0.68745583,0.30301404,0.006192459,0.5295152,0.94641924,0.061943144,0.49447092,0.76203394,0.9884752,0.034589015,0.2873484,0.09800403,0.102839105,0.088993885,0.040039312,0.8188526,-4.71326
0.0005552156,-1.5425458,2.8817532,0.7949658,-0.769313,2.30062,0.6167156,0.17961733,0.116677135,0.84535813,0.009200298,0.9792555,0.3941906,0.4809106,0.8938969,0.014787616,0.9983121,0.3931361,0.99460655,0.014629226,0.03171621,0.874282,0.0034989284,0.0021823375,0.009803404,0.032487176,-3.173683
0.0039677294,-1.4595441,-1.3511522,0.9017838,1.2880613,0.059744075,0.02507461,0.47154742,0.23311345,0.0694828,0.5315128,0.43441585,0.02720939,0.5127683,0.054263126,0.06088307,0.94557285,0.14468811,0.91073817,0.17812194,0.010684485,0.036015227,0.2847788,0.25031078,0.08838529,0.06241115,-3.004198
0.026622364,0.14378178,-0.23139423,0.22885373,0.6746364,0.07404169,-0.11240566,0.7476555,0.11271386,0.5057589,0.22344859,0.4571528,0.036218867,0.5221698,0.24070625,0.05903866,0.9418049,0.6180331,0.93522364,0.058833774,0.044704467,0.20080784,0.021821644,0.18134567,0.15265502,0.050994676,-2.272
0.051238876,1.396683,0.6395142,-0.9849589,-0.7206333,-0.3721834,-1.7637146,0.6669031,0.07020643,0.27263305,0.93489814,0.20909986,0.00085801305,0.5279192,0.8572954,0.035622314,0.5975227,0.19847378,0.99381566,0.029094232,0.042812347,0.10648474,0.17873533,0.09121331,0.007375748,0.9013856,-6.233512
0.026997518,-0.19021793,0.45190415,-0.30320284,-0.5750833,-0.0542446,-0.105725996,0.30808717,0.32327855,0.55818725,0.13357882,0.6871427,0.33047235,0.34792563,0.7938089,0.10911738,0.96108013,0.70147717,0.9481403,0.16409321,0.2427103,0.48384982,0.051127758,0.120014794,0.094149575,0.1635325,-1.6649425
0.10853597,-1.3223189,-1.0815389,1.3266606,-0.5842218,0.622935,1.1199492,0.47315934,0.0195697,0.80278665,0.1623857,0.14627135,0.11807823,0.261707,0.90679634,0.1728713,0.9857696,0.4355933,0.96033955,0.050717235,0.0848903,0.56867707,0.010919139,0.11866042,0.11247747,0.013430074,-1.030114
0.07299435,1.3364569,1.3646165,-0.5118152,-1.1202358,-0.827425,-0.2743597,0.37927115,0.15866998,0.83322644,0.10679276,0.45980668,0.22813733,0.29061565,0.908203,0.120861456,0.8497896,0.7516424,0.9599651,0.101167075,0.5231426,0.070039436,0.059668288,0.1268343,0.092575125,0.2487208,-2.007451
0.027004959,0.387713,-0.07169893,0.058443196,0.6455906,0.08210064,-0.16391453,0.76271135,0.10304701,0.5374725,0.23015241,0.450297,0.028040178,0.5199973,0.2543362,0.052060988,0.9360424,0.63528776,0.9467124,0.050581627,0.046341795,0.19651283,0.020726804,0.17965803,0.13097757,0.058400325,-2.4345298
0.03930574,-1.36254,-0.9203638,1.453254,-0.80973065,0.32708764,0.37870795,0.5862497,0.01152558,0.8618771,0.34210268,0.056723617,0.019008342,0.58946,0.9462667,0.06279472,0.9836009,0.83196646,0.98750466,0.010986383,0.027024541,0.6270342,0.0033429752,0.04105167,0.177205,0.022433637,-3.3925717
0.05770456,0.551697,0.7828222,-0.40535873,-0.78941315,-0.3788254,0.05946703,0.29876938,0.19258095,0.7352805,0.10727567,0.55378586,0.3417757,0.2891139,0.82897604,0.13941543,0.92169863,0.6159895,0.9405164,0.15969539,0.40032026,0.16649243,0.10360803,0.17153639,0.08895051,0.17279156,-1.428047
0.0038100882,-1.7292492,-1.5012808,1.1635716,1.2603326,-0.16378379,-0.05479461,0.47036374,0.3085026,0.055449218,0.47131443,0.45641524,0.049058665,0.51004064,0.053407982,0.07422432,0.9505783,0.155276,0.8678827,0.23216099,0.010789116,0.03256039,0.2297262,0.21873705,0.13809043,0.06011938,-2.811986
0.08100104,0.3218603,0.45038623,0.27514708,-0.97088975,-0.012764132,0.49010375,0.39652506,0.059220973,0.8275787,0.07828982,0.35541224,0.23399049,0.20094912,0.91017985,0.12812003,0.96247494,0.5506464,0.96056616,0.07217298,0.26308674,0.23393454,0.019318745,0.111796044,0.07878239,0.056769893,-1.42291
0.035510574,-1.3877611,-0.93416977,1.4506339,-0.63363886,0.29235855,0.29169637,0.6041741,0.016667377,0.81880784,0.35370004,0.079477206,0.020731663,0.6188153,0.90913254,0.06358269,0.98046744,0.8260222,0.98224294,0.013581735,0.024500322,0.59956545,0.004725379,0.04862799,0.21265362,0.025053717,-3.2844589
0.0266863,-1.0171127,-0.8858427,1.0724587,0.3715737,0.16473068,0.19618863,0.6554126,0.08601517,0.51205045,0.23541631,0.33401138,0.059643503,0.5552666,0.39416757,0.08538551,0.96763647,0.6351252,0.9233008,0.0606495,0.03288909,0.31146914,0.019134425,0.13815387,0.24423914,0.026242493,-2.0272894
0.020548569,-0.37893677,0.59317744,-0.18054205,-0.56687254,0.17403816,-0.094400205,0.30639052,0.33995998,0.5623281,0.111860685,0.76588136,0.34740436,0.35313883,0.80458903,0.09608179,0.9688033,0.68830645,0.9490942,0.14766492,0.20301828,0.5891466,0.03798934,0.08683705,0.09174854,0.15948886,-1.7185779
0.061014093,1.4515896,0.6930882,-0.82928485,-0.45070168,-0.37346783,-1.4567667,0.74783653,0.095667265,0.5054315,0.74880934,0.34392166,0.002908578,0.5507296,0.79450184,0.039669473,0.69677,0.5525443,0.9876574,0.032446336,0.076868035,0.14701138,0.06122153,0.09764695,0.030845515,0.69129074,-4.9209914
0.018695729,-0.42797863,0.6522669,-0.15198122,-0.5599123,0.25634977,-0.07928533,0.30615363,0.33590117,0.569145,0.10613122,0.7842914,0.3442446,0.35538563,0.80552334,0.09124139,0.97150314,0.6817659,0.95195127,0.13893177,0.19160476,0.6119387,0.03513306,0.07817659,0.08705162,0.15268016,-1.767344
0.00268585,-0.39639518,-0.5767609,0.06886405,1.0043058,0.5797409,-0.00771911,0.43720147,0.092497975,0.08206628,0.77264893,0.26694435,0.0034384714,0.5066339,0.08218804,0.029285252,0.91414833,0.07845813,0.98231274,0.06240947,0.0076111406,0.03612045,0.4943262,0.30203772,0.011048543,0.11898016,-4.393043
0.060639147,1.2569166,1.3344592,-0.5130331,-1.1339675,-0.7836677,-0.21070884,0.3493181,0.15062568,0.82576746,0.0965686,0.4666926,0.24356431,0.28900763,0.9071016,0.112783685,0.8736819,0.7346343,0.9623699,0.102168076,0.49457976,0.07511993,0.061166853,0.12441195,0.08468983,0.23584642,-1.9774334
0.09860553,1.7451433,1.6858523,-0.8142748,-1.270243,-0.90691066,-0.90981555,0.4927326,0.15511946,0.84206265,0.3153802,0.40524325,0.04338949,0.4313551,0.93675894,0.09762521,0.6396874,0.8456097,0.97665673,0.059283562,0.5109925,0.07846983,0.090751775,0.11299588,0.0851576,0.5657756,-3.221448
0.09129684,-1.776422,-1.3325694,1.6866838,-0.7138428,0.66982305,1.1871327,0.4437439,0.014196997,0.81553996,0.20054846,0.10303362,0.085941724,0.29608455,0.9426485,0.1727552,0.9876128,0.50103974,0.96867913,0.03899481,0.07192896,0.6195988,0.0095799,0.098572046,0.13514093,0.011436551,-1.2110261
0.014035259,-0.81168306,-0.99772984,0.70034474,1.421374,0.07522748,0.12018951,0.6281542,0.24680257,0.18955591,0.26082927,0.58595747,0.090591684,0.4872439,0.05650624,0.09205426,0.94835854,0.29542604,0.82110876,0.17708766,0.032531105,0.09234037,0.08767584,0.29542622,0.18500516,0.037163924,-1.6651398
0.023582265,-1.1920121,-1.0672184,1.1537217,0.599403,0.14110279,0.28958136,0.64095134,0.11456284,0.42412645,0.21603714,0.39977026,0.08130371,0.53042215,0.2739222,0.09627118,0.9684839,0.56610745,0.8924166,0.088193454,0.031908017,0.24716677,0.027141718,0.16772076,0.27266905,0.022592854,-1.6827599
0.031604987,-1.1104298,-0.8431642,1.1997666,-0.11309699,0.2220176,0.2015083,0.6409374,0.04081421,0.68002987,0.28875357,0.18538569,0.035049874,0.5885555,0.7015106,0.07288927,0.97306764,0.7414874,0.9613183,0.029365307,0.029401198,0.45078686,0.009798656,0.085675076,0.22529347,0.027603298,-2.6464195
0.04235651,0.39033562,0.6470189,-0.23647308,-0.99634224,-0.60673,0.059752196,0.25465518,0.16931632,0.7317084,0.07946213,0.5156381,0.46465892,0.27446043,0.8824302,0.12217292,0.9475836,0.6078837,0.95069516,0.15965822,0.38582283,0.121509165,0.07755984,0.13017006,0.08508515,0.13835472,-1.4406191
0.013977223,-1.3959807,-1.467697,1.0779004,1.531431,-0.11371292,0.12154369,0.61672723,0.3252283,0.14659616,0.25158876,0.6312003,0.14083904,0.50988793,0.04708159,0.11568701,0.95427555,0.30683473,0.73443204,0.25931072,0.029256264,0.077821,0.094129,0.28144842,0.30874202,0.032489754,-1.3613942
0.012861417,-1.4802456,-1.5296532,1.1270845,1.5147475,-0.1423392,0.093744576,0.6066233,0.3316306,0.130149,0.27215254,0.6211256,0.13546504,0.513898,0.04739867,0.11536446,0.9541665,0.28720045,0.73754317,0.2667629,0.026502263,0.07196765,0.10222691,0.27447638,0.30271792,0.034642704,-1.4598837
0.0029732112,-1.0697608,1.7814052,0.44514683,-0.5963524,1.4618456,0.34910578,0.2376317,0.18846244,0.75010115,0.02733519,0.9338192,0.36471158,0.43860802,0.8511785,0.041031737,0.9936255,0.49741337,0.98369145,0.04758033,0.07568263,0.77574956,0.010500357,0.012119496,0.027937397,0.064008124,-2.4616847
0.03293101,-0.12280261,-0.32034233,0.48778766,0.24783322,0.04681306,-0.121134005,0.74205273,0.083064795,0.57958174,0.22327995,0.37054628,0.0360387,0.53608644,0.43470535,0.061830424,0.9533002,0.6857471,0.94715756,0.045836903,0.040290326,0.29170054,0.013298303,0.12668844,0.17612848,0.048509907,-2.397534
0.050933015,0.84809935,0.99703497,-0.34079397,-1.0160207,-0.6743359,0.10361092,0.27587336,0.15414843,0.780748,0.06914546,0.4850164,0.4410943,0.22558963,0.88646805,0.12598974,0.9276208,0.59891516,0.95064515,0.14035577,0.46826825,0.07935136,0.06871148,0.14062047,0.07680205,0.14380825,-1.4159529
0.027974376,-0.4986513,-0.61346,0.70607626,0.55667096,0.055129465,0.0038047447,0.7090182,0.11867925,0.47030932,0.21084183,0.43211326,0.06093798,0.53340244,0.28286085,0.07826146,0.9569413,0.6105048,0.91142786,0.07234739,0.039376903,0.24735677,0.02011786,0.16034247,0.21936797,0.036736228,-1.9799075
0.09368891,-1.0384791,-0.7857038,1.1812305,-0.61832273,0.4722897,0.7382936,0.5531691,0.016432254,0.83249366,0.20412666,0.13402282,0.05263624,0.34230676,0.91793877,0.11951006,0.9822046,0.586018,0.9745714,0.02896704,0.075867005,0.5601791,0.006820766,0.08399929,0.11779336,0.02089267,-1.8503543
